event_name,event_date,event_url,genre
New Bloom Fest 2025,2025-03-08,https://www.ticketmaster.com.au/new-bloom-fest-2025-brisbane-08-03-2025/event/1300615CDC7782AA,Undefined
Odyssey Festival - Australia's Ultimate Tribute Festival,2025-07-26,https://www.moshtix.com.au/v2/event/odyssey-festival-australia-s-ultimate-tribute-festival/174060,Undefined
Meatstock Sydney - The Music and Barbecue Festival 2025,2025-05-09,https://www.moshtix.com.au/v2/event/meatstock-sydney-the-music-and-barbecue-festival-2025/170088,Food & Drink
Lorna Shore (usa) Australian Tour 2025,2025-02-22,https://www.ticketmaster.com.au/lorna-shore-usa-australian-tour-2025-brisbane-22-02-2025/event/130060BF8B392722,Metal
Delta Heavy - Midnight Forever Tour 2025 - Melbourne,2025-02-28,https://www.moshtix.com.au/v2/event/delta-heavy-midnight-forever-tour-2025-melbourne/173782,Dance/Electronic
L.A.B. Tiki Taane & Corrella,2025-03-02,https://www.ticketmaster.com.au/lab-tiki-taane-corrella-mt-claremont-02-03-2025/event/130061298B9F2AF9,Reggae
Delta Heavy - Midnight Forever Tour 2025 - Sydney,2025-03-08,https://www.moshtix.com.au/v2/event/delta-heavy-midnight-forever-tour-2025-sydney/173804,Dance/Electronic
Erra,2025-03-16,https://www.ticketmaster.com.au/erra-brisbane-16-03-2025/event/1300617390557FE6,Metal
TELETECH AUSTRALIA 005,2025-03-22,https://www.moshtix.com.au/v2/event/teletech-australia-005/176627,Dance/Electronic
Nelly & Special Guests: Where The Party At Tour,2025-03-29,https://www.ticketmaster.com.au/nelly-special-guests-where-the-party-mt-claremont-29-03-2025/event/1300618655260AC3,Hip-Hop/Rap
Where Country Is: Tales From The Road,2025-04-03,https://www.ticketmaster.com.au/where-country-is-tales-from-the-thirroul-03-04-2025/event/1300622EDAF79536,Folk
THE WAREHOUSE PROJECT (MELBOURNE),2025-04-25,https://www.moshtix.com.au/v2/event/the-warehouse-project-melbourne-/176187,Dance/Electronic
Metallica: M72 World Tour,2025-11-01,https://www.ticketmaster.com.au/metallica-m72-world-tour-burswood-01-11-2025/event/25006157B06D2DAE,Metal
Metallica: M72 World Tour,2025-11-08,https://www.ticketmaster.com.au/metallica-m72-world-tour-docklands-08-11-2025/event/2500613DE6AF256C,Metal
"Joseph Keckler (NYC, USA)",2025-02-20,https://www.moshtix.com.au/v2/event/joseph-keckler-nyc-usa-/173885,Alternative
Teenage Dads | Majorfomo,2025-02-21,https://www.moshtix.com.au/v2/event/teenage-dads-majorfomo/174569,Alternative
An Evening with Joseph Keckler,2025-02-23,https://www.moshtix.com.au/v2/event/an-evening-with-joseph-keckler/173808,Alternative
Richy Mitch & The Coal Miners - Australia 25,2025-02-25,https://www.moshtix.com.au/v2/event/richy-mitch-the-coal-miners-australia-25/173970,Folk
Fontaines D.C. DJ Set with Special Guests,2025-02-26,https://www.moshtix.com.au/v2/event/fontaines-d-c-dj-set-with-special-guests/177264,Alternative
hannah bahng - The Abysmal Tour - *2ND SHOW*,2025-03-18,https://www.moshtix.com.au/v2/event/hannah-bahng-the-abysmal-tour-2nd-show-/176147,Alternative
hannah bahng - The Abysmal Tour,2025-03-19,https://www.moshtix.com.au/v2/event/hannah-bahng-the-abysmal-tour/175842,Alternative
Crywank,2025-03-20,https://www.moshtix.com.au/v2/event/crywank/176295,Alternative
Teenage Dads - Majorfomo,2025-03-22,https://www.moshtix.com.au/v2/event/teenage-dads-majorfomo/174489,Alternative
hannah bahng - The Abysmal Tour (Unlicensed All Ages Matinee),2025-03-23,https://www.moshtix.com.au/v2/event/hannah-bahng-the-abysmal-tour-unlicensed-all-ages-matinee-/176106,Alternative
hannah bahng - The Abysmal Tour,2025-03-23,https://www.moshtix.com.au/v2/event/hannah-bahng-the-abysmal-tour/175870,Alternative
Crywank (UK),2025-03-24,https://www.moshtix.com.au/v2/event/crywank-uk-/176697,Alternative
Crywank (UK) ,2025-03-25,https://www.moshtix.com.au/v2/event/crywank-uk-/176792,Alternative
Psychedelic Porn Crumpets – ‘MARCH ON FOR PAX ROMANA’ Australian Tour,2025-03-28,https://www.moshtix.com.au/v2/event/psychedelic-porn-crumpets-march-on-for-pax-romana-australian-tour/176850,Alternative
Psychedelic Porn Crumpets – ‘MARCH ON FOR PAX ROMANA’ Australian Tour,2025-03-29,https://www.moshtix.com.au/v2/event/psychedelic-porn-crumpets-march-on-for-pax-romana-australian-tour/176812,Alternative
Slowly Slowly ‘Forgiving Spree’ Aus Tour,2025-04-05,https://www.moshtix.com.au/v2/event/slowly-slowly-forgiving-spree-aus-tour/173809,Alternative
Psychedelic Porn Crumpets – ‘MARCH ON FOR PAX ROMANA’ Australian Tour,2025-04-12,https://www.moshtix.com.au/v2/event/psychedelic-porn-crumpets-march-on-for-pax-romana-australian-tour/176818,Alternative
Old Mervs Album Tour,2025-05-10,https://www.moshtix.com.au/v2/event/old-mervs-album-tour/176586,Alternative
Dear Seattle 'TOY' Album Tour 2025 with special guests Heart Attack Man (usa) + more,2025-05-16,https://www.moshtix.com.au/v2/event/dear-seattle-toy-album-tour-2025-with-special-guests-heart-attack-man-usa-more/176639,Alternative
Dear Seattle 'TOY' Tour 2025 with special guests Heart Attack Man (usa),2025-05-17,https://www.moshtix.com.au/v2/event/dear-seattle-toy-tour-2025-with-special-guests-heart-attack-man-usa-/176681,Alternative
Tyne-James Organ - The Other Side Tour,2025-05-23,https://www.moshtix.com.au/v2/event/tyne-james-organ-the-other-side-tour/176616,Alternative
Old Mervs Album Tour,2025-05-23,https://www.moshtix.com.au/v2/event/old-mervs-album-tour/176456,Alternative
Old Mervs Album Tour,2025-05-24,https://www.moshtix.com.au/v2/event/old-mervs-album-tour/176463,Alternative
Old Mervs Album Tour,2025-05-25,https://www.moshtix.com.au/v2/event/old-mervs-album-tour/176717,Alternative
Old Mervs Album Tour,2025-05-30,https://www.moshtix.com.au/v2/event/old-mervs-album-tour/176474,Alternative
Bilmuri - Australian Motor Tour,2025-06-01,https://www.moshtix.com.au/v2/event/bilmuri-australian-motor-tour/176874,Alternative
Bilmuri - Australian Motor Tour,2025-06-03,https://www.moshtix.com.au/v2/event/bilmuri-australian-motor-tour/176985,Alternative
Tyne-James Organ - The Other Side Tour,2025-06-06,https://www.moshtix.com.au/v2/event/tyne-james-organ-the-other-side-tour/176602,Alternative
SHORT STACK -  15 Years of Stack Is the New Black - VENUE UPGRADE,2025-06-07,https://www.moshtix.com.au/v2/event/short-stack-15-years-of-stack-is-the-new-black-venue-upgrade/177110,Alternative
Tyne-James Organ 'The Other Side' Tour,2025-06-07,https://www.moshtix.com.au/v2/event/tyne-james-organ-the-other-side-tour/176603,Alternative
Half Alive – Persona World Tour ,2025-06-18,https://www.moshtix.com.au/v2/event/half-alive-persona-world-tour/173947,Alternative
Old Mervs Album Tour (18+),2025-06-20,https://www.moshtix.com.au/v2/event/old-mervs-album-tour-18-/176493,Alternative
Half Alive – Persona World Tour ,2025-06-20,https://www.moshtix.com.au/v2/event/half-alive-persona-world-tour/174021,Alternative
Half Alive – Persona World Tour ,2025-06-21,https://www.moshtix.com.au/v2/event/half-alive-persona-world-tour/173979,Alternative
Old Mervs Album Tour (U18),2025-06-21,https://www.moshtix.com.au/v2/event/old-mervs-album-tour-u18-/176494,Alternative
CAP CARTER 2025,2025-10-10,https://www.moshtix.com.au/v2/event/cap-carter-2025/172282,Alternative
Park Pass (4 Day) - FORMULA 1 LOUIS VUITTON AUSTRALIAN GRAND PRIX 2025,2025-03-13,https://www.ticketmaster.com.au/park-pass-4-day-formula-1-albert-park-13-03-2025/event/2500611AE80D19D9,Motorsports/Racing
Pub Choir,2025-02-18,https://www.ticketmaster.com.au/pub-choir-brisbane-18-02-2025/event/13006191A94D0F6B,Other
Mike Stern Band,2025-02-18,https://www.ticketmaster.com.au/mike-stern-band-woolloongabba-18-02-2025/event/2500612CFA3D27E9,Jazz
RUDIM3NTAL,2025-02-18,https://www.ticketmaster.com.au/rudim3ntal-brisbane-18-02-2025/event/1300615FE8438B7F,Dance/Electronic
DJ Shadow,2025-02-17,https://www.ticketmaster.com.au/dj-shadow-sydney-17-02-2025/event/130061439B7567B2,Dance/Electronic
RUDIM3NTAL w/ Pulse DJS MACLOUD + PUSKY,2025-02-17,https://www.moshtix.com.au/v2/event/rudim3ntal-w-pulse-djs-macloud-pusky/173366,Dance/Electronic
DJ SHADOW - ACTION ADVENTURE TOUR,2025-02-18,https://www.moshtix.com.au/v2/event/dj-shadow-action-adventure-tour/172436,Dance/Electronic
Pub Choir,2025-02-19,https://www.ticketmaster.com.au/pub-choir-brisbane-19-02-2025/event/13006191AEC60FD2,Other
"Void of Vision 'What I'll Leave Behind' Australian Tour 2025 with special guests Gideon (usa), Unity TX (usa) & Knosis (jpn)",2025-02-19,https://www.moshtix.com.au/v2/event/void-of-vision-what-i-ll-leave-behind-australian-tour-2025-with-special-guests-gideon-usa-unity-tx-usa-knosis-jpn-/173584,Metal
Hailu Mergia + Habibi Funk,2025-02-19,https://www.moshtix.com.au/v2/event/hailu-mergia-habibi-funk/176441,R&B
DJ Shadow | Action Adventure The Tour,2025-02-19,https://www.moshtix.com.au/v2/event/dj-shadow-action-adventure-the-tour/172342,Dance/Electronic
VOID OF VISION - 'What I'll Leave Behind' Australian Tour 2025 with Gideon (USA) + Unity TX (USA) + Knosis (JPN) ,2025-02-20,https://www.moshtix.com.au/v2/event/void-of-vision-what-i-ll-leave-behind-australian-tour-2025-with-gideon-usa-unity-tx-usa-knosis-jpn-/173369,Metal
ivy Thursdays - 20th February,2025-02-20,https://www.moshtix.com.au/v2/event/ivy-thursdays-20th-february/174140,Dance/Electronic
Ghost-Note,2025-02-20,https://www.moshtix.com.au/v2/event/ghost-note/174272,Jazz
The Smyths (The Smiths Tribute - UK) + Special Guest Billy Blagg (Billy Bragg Tribute - UK),2025-02-20,https://www.moshtix.com.au/v2/event/the-smyths-the-smiths-tribute-uk-special-guest-billy-blagg-billy-bragg-tribute-uk-/170148,Undefined
Snap! Ce Ce Peniston & D:Ream,2025-04-04,https://www.ticketmaster.com.au/snap-ce-ce-peniston-dream-brisbane-04-04-2025/event/13006193ED19171B,R&B
JOHN CRAIGIE & KASSI VALAZZA,2025-04-09,https://www.moshtix.com.au/v2/event/john-craigie-kassi-valazza/173481,Folk
Sam Barber - Restless Mind Tour,2025-04-23,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour/174948,Country
C.W.Stoneking,2025-05-02,https://www.moshtix.com.au/v2/event/c-w-stoneking/175299,Blues
C.W.Stoneking,2025-05-04,https://www.moshtix.com.au/v2/event/c-w-stoneking/175304,Blues
ATREYU + MEMPHIS MAY FIRE,2025-07-11,https://www.moshtix.com.au/v2/event/atreyu-memphis-may-fire/174718,Metal
Pub Choir,2025-02-18,https://www.ticketmaster.com.au/pub-choir-brisbane-18-02-2025/event/13006191A94D0F6B,Other
Mike Stern Band,2025-02-18,https://www.ticketmaster.com.au/mike-stern-band-woolloongabba-18-02-2025/event/2500612CFA3D27E9,Jazz
RUDIM3NTAL,2025-02-18,https://www.ticketmaster.com.au/rudim3ntal-brisbane-18-02-2025/event/1300615FE8438B7F,Dance/Electronic
DJ Shadow,2025-02-17,https://www.ticketmaster.com.au/dj-shadow-sydney-17-02-2025/event/130061439B7567B2,Dance/Electronic
RUDIM3NTAL w/ Pulse DJS MACLOUD + PUSKY,2025-02-17,https://www.moshtix.com.au/v2/event/rudim3ntal-w-pulse-djs-macloud-pusky/173366,Dance/Electronic
DJ SHADOW - ACTION ADVENTURE TOUR,2025-02-18,https://www.moshtix.com.au/v2/event/dj-shadow-action-adventure-tour/172436,Dance/Electronic
Pub Choir,2025-02-19,https://www.ticketmaster.com.au/pub-choir-brisbane-19-02-2025/event/13006191AEC60FD2,Other
"Void of Vision 'What I'll Leave Behind' Australian Tour 2025 with special guests Gideon (usa), Unity TX (usa) & Knosis (jpn)",2025-02-19,https://www.moshtix.com.au/v2/event/void-of-vision-what-i-ll-leave-behind-australian-tour-2025-with-special-guests-gideon-usa-unity-tx-usa-knosis-jpn-/173584,Metal
Hailu Mergia + Habibi Funk,2025-02-19,https://www.moshtix.com.au/v2/event/hailu-mergia-habibi-funk/176441,R&B
DJ Shadow | Action Adventure The Tour,2025-02-19,https://www.moshtix.com.au/v2/event/dj-shadow-action-adventure-the-tour/172342,Dance/Electronic
VOID OF VISION - 'What I'll Leave Behind' Australian Tour 2025 with Gideon (USA) + Unity TX (USA) + Knosis (JPN) ,2025-02-20,https://www.moshtix.com.au/v2/event/void-of-vision-what-i-ll-leave-behind-australian-tour-2025-with-gideon-usa-unity-tx-usa-knosis-jpn-/173369,Metal
ivy Thursdays - 20th February,2025-02-20,https://www.moshtix.com.au/v2/event/ivy-thursdays-20th-february/174140,Dance/Electronic
Ghost-Note,2025-02-20,https://www.moshtix.com.au/v2/event/ghost-note/174272,Jazz
The Smyths (The Smiths Tribute - UK) + Special Guest Billy Blagg (Billy Bragg Tribute - UK),2025-02-20,https://www.moshtix.com.au/v2/event/the-smyths-the-smiths-tribute-uk-special-guest-billy-blagg-billy-bragg-tribute-uk-/170148,Undefined
Denzel Curry - Mischievous South 2025 World Tour,2025-02-21,https://www.ticketmaster.com.au/denzel-curry-mischievous-south-2025-world-brisbane-21-02-2025/event/1300616EF8178DA2,Hip-Hop/Rap
Ziggy Alberts - Album Release Show w/ Special Guests,2025-02-21,https://www.moshtix.com.au/v2/event/ziggy-alberts-album-release-show-w-special-guests/173870,Folk
CASH SAVAGE (SOLO) + GUEST,2025-02-21,https://www.moshtix.com.au/v2/event/cash-savage-solo-guest/173715,Other
La La Land presents 4AM KRU,2025-02-21,https://www.moshtix.com.au/v2/event/la-la-land-presents-4am-kru/176410,Dance/Electronic
HiTech (US),2025-02-21,https://www.moshtix.com.au/v2/event/hitech-us-/176400,Dance/Electronic
FRI 21 FEB - COLIN HENNERZ @ WAO SUPERCLUB,2025-02-21,https://www.moshtix.com.au/v2/event/fri-21-feb-colin-hennerz-wao-superclub/176167,Dance/Electronic
Nerve Pitch Dark present BLACK TRAFFIC,2025-02-21,https://www.moshtix.com.au/v2/event/nerve-pitch-dark-present-black-traffic/176385,Dance/Electronic
Skream (UK) — Revolver Fridays,2025-02-21,https://www.moshtix.com.au/v2/event/skream-uk-revolver-fridays/176621,Dance/Electronic
Chinese Laundry Invites C'EST LA VIE + JAZMINE NIKITA,2025-02-21,https://www.moshtix.com.au/v2/event/chinese-laundry-invites-c-est-la-vie-jazmine-nikita/176700,Dance/Electronic
ELECTRIC FIELDS,2025-02-21,https://www.moshtix.com.au/v2/event/electric-fields/174320,Undefined
FOX FM's...... RNB FRIDAYS AT FABULOUS,2025-02-21,https://www.moshtix.com.au/v2/event/fox-fm-s-rnb-fridays-at-fabulous/174682,Dance/Electronic
Tijuana Cartel - The Beautiful Nonsense Machine Tour,2025-02-21,https://www.moshtix.com.au/v2/event/tijuana-cartel-the-beautiful-nonsense-machine-tour/174474,Dance/Electronic
The Smyths (The Smiths Tribute - UK) + Special Guest Billy Blagg (Billy Bragg Tribute - UK),2025-02-21,https://www.moshtix.com.au/v2/event/the-smyths-the-smiths-tribute-uk-special-guest-billy-blagg-billy-bragg-tribute-uk-/170358,Undefined
Sajjan Raj Vaidya Live in Sydney 2nd Show,2025-02-21,https://www.moshtix.com.au/v2/event/sajjan-raj-vaidya-live-in-sydney-2nd-show/175879,World
GENTLEMENS CLUB [UK] • ELECTRIC 2025,2025-02-21,https://www.moshtix.com.au/v2/event/gentlemens-club-uk-electric-2025/175813,Dance/Electronic
Mojo Risin' - The Doors Experience,2025-02-21,https://www.moshtix.com.au/v2/event/mojo-risin-the-doors-experience/172429,Undefined
Jersey Guys,2025-02-22,https://www.ticketmaster.com.au/jersey-guys-woolloongabba-22-02-2025/event/250060F6A43F1A46,Undefined
Dancing in The Shadows of Motown,2025-02-22,https://www.ticketmaster.com.au/dancing-in-the-shadows-of-motown-southbank-22-02-2025/event/25006144BB8B3134,R&B
YOUNG FRANCO - IT'S FRANKY BABY! DAY-PARTY - SYDNEY,2025-02-22,https://www.moshtix.com.au/v2/event/young-franco-it-s-franky-baby-day-party-sydney/173944,Undefined
Chinese Laundry Invites MASSIMILIANO PAGLIARA [ITA] + MANUEL DARQUART [NZ] + KSMBA,2025-02-22,https://www.moshtix.com.au/v2/event/chinese-laundry-invites-massimiliano-pagliara-ita-manuel-darquart-nz-ksmba/176431,Dance/Electronic
BRISTON MARONEY (USA),2025-02-22,https://www.moshtix.com.au/v2/event/briston-maroney-usa-/176003,Folk
Mozey,2025-02-22,https://www.moshtix.com.au/v2/event/mozey/174947,Dance/Electronic
SCANDAL,2025-02-22,https://www.moshtix.com.au/v2/event/scandal/174684,Dance/Electronic
South Summit The Bliss AU/ NZ Album Tour ,2025-02-22,https://www.moshtix.com.au/v2/event/south-summit-the-bliss-au-nz-album-tour/172602,Alternative
Twist & Shout A Salute To 50's & 60's Rock n Roll,2025-02-23,https://www.ticketmaster.com.au/twist-shout-a-salute-to-50s-southbank-23-02-2025/event/2500611EF48F1DD2,Religious
Guy J - Garden Party,2025-02-23,https://www.moshtix.com.au/v2/event/guy-j-garden-party/173053,Dance/Electronic
Lost Sundays - February 23,2025-02-23,https://www.moshtix.com.au/v2/event/lost-sundays-february-23/176141,Dance/Electronic
Ziggy Alberts - Album Release Show,2025-02-23,https://www.moshtix.com.au/v2/event/ziggy-alberts-album-release-show/174074,Folk
Tyler Childers - Mule Pull Tour,2025-02-24,https://www.ticketmaster.com.au/tyler-childers-mule-pull-tour-adelaide-24-02-2025/event/25006150B3962D40,Country
G-Eazy,2025-02-25,https://www.ticketmaster.com.au/geazy-brisbane-25-02-2025/event/130060C3EC776C80,Hip-Hop/Rap
salute - Relocated to Princess Theatre,2025-02-25,https://www.ticketmaster.com.au/salute-relocated-to-princess-theatre-brisbane-25-02-2025/event/13006133C5066EBB,Dance/Electronic
Rini 'Somewhere in Time' Tour *VENUE CHANGE: Moved to Crowbar*,2025-02-25,https://www.ticketmaster.com.au/rini-somewhere-in-time-tour-venue-woolloongabba-25-02-2025/event/2500612CC0F521C7,R&B
salute,2025-02-25,https://www.ticketmaster.com.au/salute-woolloongabba-25-02-2025/event/250062314BBC3677,Dance/Electronic
Ziggy Alberts - Album Release Show,2025-02-25,https://www.moshtix.com.au/v2/event/ziggy-alberts-album-release-show/174142,Folk
Ziggy Alberts - Album Release Show,2025-02-26,https://www.ticketmaster.com.au/ziggy-alberts-album-release-show-st-kilda-26-02-2025/event/1300616FB4298ACA,Folk
CLUB GRAS,2025-02-26,https://www.moshtix.com.au/v2/event/club-gras/176307,Dance/Electronic
RINI 'Somewhere in Time' TOUR,2025-02-26,https://www.moshtix.com.au/v2/event/rini-somewhere-in-time-tour/174600,R&B
JINJER,2025-02-26,https://www.moshtix.com.au/v2/event/jinjer/171930,Metal
salute,2025-02-26,https://www.moshtix.com.au/v2/event/salute/171822,Dance/Electronic
Jordan Rakei,2025-02-27,https://www.ticketmaster.com.au/jordan-rakei-brisbane-27-02-2025/event/13006146362F29BB,R&B
Maribou State,2025-02-27,https://www.ticketmaster.com.au/maribou-state-brisbane-27-02-2025/event/130060FEE596607B,Dance/Electronic
Sam Tompkins,2025-02-27,https://www.moshtix.com.au/v2/event/sam-tompkins/173712,R&B
SLAUGHTER TO PREVAIL (RUS),2025-02-27,https://www.moshtix.com.au/v2/event/slaughter-to-prevail-rus-/176312,Metal
ivy Thursdays - 27th February,2025-02-27,https://www.moshtix.com.au/v2/event/ivy-thursdays-27th-february/174141,Dance/Electronic
RINI,2025-02-27,https://www.moshtix.com.au/v2/event/rini/174588,R&B
Hermanos Gutiérrez,2025-02-27,https://www.moshtix.com.au/v2/event/hermanos-guti-rrez/175166,Latin
Damage Inc,2025-02-27,https://www.moshtix.com.au/v2/event/damage-inc/172596,Undefined
JPEGMAFIA - Lay Down My Life Tour,2025-02-28,https://www.ticketmaster.com.au/jpegmafia-lay-down-my-life-tour-brisbane-28-02-2025/event/130060DABF952E80,Hip-Hop/Rap
Tyler Childers - Mule Pull Tour,2025-02-28,https://www.ticketmaster.com.au/tyler-childers-mule-pull-tour-west-perth-28-02-2025/event/13006151C9D97CD2,Country
"Guy J, Patrice Bäumel & Khen by Deepdown",2025-02-28,https://www.moshtix.com.au/v2/event/guy-j-patrice-b-umel-khen-by-deepdown/173300,Dance/Electronic
ANOTR - On A Trip - Australia 2025,2025-02-28,https://www.moshtix.com.au/v2/event/anotr-on-a-trip-australia-2025/173350,Dance/Electronic
FRI 28 FEB - WHITE PARTY @ WAO SUPERCLUB,2025-02-28,https://www.moshtix.com.au/v2/event/fri-28-feb-white-party-wao-superclub/176168,Dance/Electronic
Chinese Laundry Invites HOUZE NATION [PRIDE SPECIAL],2025-02-28,https://www.moshtix.com.au/v2/event/chinese-laundry-invites-houze-nation-pride-special-/176890,Dance/Electronic
FOX FM's...... RNB FRIDAYS AT FABULOUS,2025-02-28,https://www.moshtix.com.au/v2/event/fox-fm-s-rnb-fridays-at-fabulous/174683,Dance/Electronic
CLUB ANGEL,2025-02-28,https://www.moshtix.com.au/v2/event/club-angel/175961,Dance/Electronic
salute,2025-02-28,https://www.moshtix.com.au/v2/event/salute/175194,Dance/Electronic
"Don’t Change – Ultimate INXS “Taste It"" Tour",2025-02-28,https://www.moshtix.com.au/v2/event/don-t-change-ultimate-inxs-taste-it-tour/172858,Undefined
Hermanos Gutierrez,2025-02-28,https://www.moshtix.com.au/v2/event/hermanos-gutierrez/172723,Latin
Fleetmac Wood presents Leather & Lace Disco - Melbourne,2025-02-28,https://www.moshtix.com.au/v2/event/fleetmac-wood-presents-leather-lace-disco-melbourne/172376,Dance/Electronic
Mozart by Moonlight,2025-03-01,https://www.ticketmaster.com.au/mozart-by-moonlight-south-yarra-01-03-2025/event/13006157C8607E48,Classical
The Swich Band LIVE,2025-03-01,https://www.ticketmaster.com.au/the-swich-band-live-brisbane-01-03-2025/event/13006182EFAA8C54,R&B
Chinese Laundry Invites BUMP CREW [MARDI GRAS SPECIAL],2025-03-01,https://www.moshtix.com.au/v2/event/chinese-laundry-invites-bump-crew-mardi-gras-special-/176615,Dance/Electronic
SCANDAL,2025-03-01,https://www.moshtix.com.au/v2/event/scandal/174685,Dance/Electronic
ALESTORM,2025-03-01,https://www.moshtix.com.au/v2/event/alestorm/170581,Metal
Drag Brunch - POOF DOOF Sydney MG25,2025-03-01,https://www.moshtix.com.au/v2/event/drag-brunch-poof-doof-sydney-mg25/175192,Dance/Electronic
L.A.B 2025 Australian Tour ,2025-03-01,https://www.moshtix.com.au/v2/event/l-a-b-2025-australian-tour/171079,Reggae
Lost Sundays - March 2 w. ANOTR,2025-03-02,https://www.moshtix.com.au/v2/event/lost-sundays-march-2-w-anotr/176917,Dance/Electronic
Ty Tea - POOF DOOF Sydney MG25,2025-03-02,https://www.moshtix.com.au/v2/event/ty-tea-poof-doof-sydney-mg25/175187,Dance/Electronic
Left To Die (USA) play Hobart,2025-03-02,https://www.moshtix.com.au/v2/event/left-to-die-usa-play-hobart/171439,Metal
Damage Inc,2025-03-02,https://www.moshtix.com.au/v2/event/damage-inc/172595,Undefined
WITHIN TEMPTATION | Official Knotfest Sideshow,2025-03-03,https://www.ticketmaster.com.au/within-temptation-official-knotfest-sideshow-woolloongabba-03-03-2025/event/250062359F0C0F73,Metal
BUCK MEEK AND HIS BAND PLUS GERMAINE DUNES,2025-03-03,https://www.moshtix.com.au/v2/event/buck-meek-and-his-band-plus-germaine-dunes/173105,Country
BABYMETAL - Official Knotfest Sideshow,2025-03-04,https://www.ticketmaster.com.au/babymetal-official-knotfest-sideshow-brisbane-04-03-2025/event/13006235DF0C26DA,Metal
HATEBREED | Official Knotfest Sideshow ,2025-03-04,https://www.moshtix.com.au/v2/event/hatebreed-official-knotfest-sideshow/176188,Metal
Sun Ra Arkestra,2025-03-05,https://www.ticketmaster.com.au/sun-ra-arkestra-thirroul-05-03-2025/event/13006152B4827D1F,Jazz
NIKI,2025-03-05,https://www.moshtix.com.au/v2/event/niki/173921,Alternative
BUCK MEEK And His Band,2025-03-05,https://www.moshtix.com.au/v2/event/buck-meek-and-his-band/173139,Country
PACHYMAN,2025-03-05,https://www.moshtix.com.au/v2/event/pachyman/173450,Reggae
HATEBREED | Official Knotfest Sideshow | Final Prayer for Australia,2025-03-05,https://www.moshtix.com.au/v2/event/hatebreed-official-knotfest-sideshow-final-prayer-for-australia/176217,Metal
SUNAMI | Official Knotfest Sideshow ,2025-03-05,https://www.moshtix.com.au/v2/event/sunami-official-knotfest-sideshow/176335,Metal
BUCK MEEK AND HIS BAND with Germaine Dunes,2025-03-08,https://www.moshtix.com.au/v2/event/buck-meek-and-his-band-with-germaine-dunes/173267,Country
YACHT ROCK REVIVAL,2025-03-08,https://www.moshtix.com.au/v2/event/yacht-rock-revival/176027,Undefined
"Summer Dance w/ Honey Dijon, Sofia Kourtesis, Deepa",2025-03-08,https://www.moshtix.com.au/v2/event/summer-dance-w-honey-dijon-sofia-kourtesis-deepa/176614,Dance/Electronic
Chillinit | The Big Bash Tour,2025-03-08,https://www.moshtix.com.au/v2/event/chillinit-the-big-bash-tour/174908,Hip-Hop/Rap
Erra  'Cure' Australian Tour 2025 w/Special Guests Silent Planet  + Resolve ,2025-03-08,https://www.moshtix.com.au/v2/event/erra-cure-australian-tour-2025-w-special-guests-silent-planet-resolve/174146,Metal
DIGABLE PLANETS - Blowout Comb 30th Anniversary Tour,2025-03-08,https://www.moshtix.com.au/v2/event/digable-planets-blowout-comb-30th-anniversary-tour/174695,Hip-Hop/Rap
SCANDAL,2025-03-08,https://www.moshtix.com.au/v2/event/scandal/174892,Dance/Electronic
Above — March 8 ft. Groove Armada,2025-03-08,https://www.moshtix.com.au/v2/event/above-march-8-ft-groove-armada/175417,Dance/Electronic
Ashenmoon,2025-03-08,https://www.moshtix.com.au/v2/event/ashenmoon/175204,Other
Groove Armada (DJ Set) - Australia Tour 2025,2025-03-08,https://www.moshtix.com.au/v2/event/groove-armada-dj-set-australia-tour-2025/175683,Dance/Electronic
TIJUANA CARTEL WA AUTUMN TOUR | WITH FEEL ESTATE AND SOBHAN,2025-03-08,https://www.moshtix.com.au/v2/event/tijuana-cartel-wa-autumn-tour-with-feel-estate-and-sobhan/175073,Dance/Electronic
The Fab Four - The Ultimate Tribute,2025-03-09,https://www.ticketmaster.com.au/the-fab-four-the-ultimate-tribute-brisbane-09-03-2025/event/130060B6DB523FCB,Undefined
Live At The Gardens - Groove Armada (DJ set),2025-03-09,https://www.ticketmaster.com.au/live-at-the-gardens-groove-armada-south-yarra-09-03-2025/event/13006183BB178E15,Dance/Electronic
New Bloom Fest 2025,2025-03-09,https://www.moshtix.com.au/v2/event/new-bloom-fest-2025/173103,Undefined
"NO TOMORROW XL ☻♡ March 9 w/ JOY ORBISON + Y U QT, DAMEEEELA, FOLD & XEIMMA",2025-03-09,https://www.moshtix.com.au/v2/event/no-tomorrow-xl-march-9-w-joy-orbison-y-u-qt-dameeeela-fold-xeimma/176515,Dance/Electronic
New Bloom Fest 2025,2025-03-10,https://www.moshtix.com.au/v2/event/new-bloom-fest-2025/173100,Undefined
Kneecap - Down Under 2025,2025-03-10,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/171983,Hip-Hop/Rap
Fleetwood Mac by Candlelight,2025-03-11,https://www.ticketmaster.com.au/fleetwood-mac-by-candlelight-melbourne-11-03-2025/event/13006134E4D57331,Undefined
Erra (usa)  'Cure' Australian Tour 2025 with special guests Silent Planet (usa) + Resolve (fr),2025-03-11,https://www.moshtix.com.au/v2/event/erra-usa-cure-australian-tour-2025-with-special-guests-silent-planet-usa-resolve-fr-/174087,Metal
